movie_id,Movie_name,tags
26390,Brooklyn's Finest,antoinefuqua crime drama thriller eddiedugan tango sal male nudity female nudity tattoo gambling corruption father son relationship prostitute robbery detective police brutality wife husband relationship card game desperation undercover kidnapping drug dealer retirement death of a friend asthma police fellatio blood splatter revenge deception murder betrayal priest breast bag of money shootout blood on shirt shot in the back undercover cop blood suicidal f word shot to death punched in the face redemption police officer killed hospital dirty cop police corruption pistol new york city church violence strangulation foot chase police detective father daughter relationship police station held at gunpoint catholic guilt brooklyn new york city narcotics cop nypd missing person racial slur swat team ensemble cast pregnant wife confessional drive by shooting shot in the shoulder gun in mouth police raid reference to god razor blade shot through a door stealing money police officer shot expecting twins lens flare flashback money problems family man neo-noir bmw apathy confession booth thoughts of retirement hail mary working in the nude drug raid ironing money bedtime prayer briefing shot point blank reference to gregory hines police badge sex slave trail of blood gold watch man slaps a woman mold
27759,55 Days at Peking,nicholasray guygreen action drama history maj.mattlewis baronessnatalieivanoff sirarthurrobertson siege epic beijing
109428,Evil Dead,fedealvarez horror miaallen davidallen eric remake demon necronomicon duringcreditsstinger
23049,My Life in Ruins,donaldpetrie comedy romance georgiaianakopolis irvgideon poupikakas beach greece tour bus tour guide viagra hospital
9310,American Dreamz,paulweitz comedy drama family martintweed presidentstaton sallykendoo usa president moderator musical music castingshow image campaign sleeper agent
11411,Superman IV: The Quest for Peace,sidneyj.furie action adventure sciencefiction superman/clarkkent loislane lexluthor saving the world dc comics mountains nuclear missile u.s. army alter ego sequel superhero laboratory convertible catholic school newspaper editor nuclear weapons disarmament volcanic eruption great wall of china super powers superhuman strength
16988,How She Move,ianiqbalrashid drama rayagreen bishop mikeevens black people loss of sister dance stepping
7304,Running Scared,waynekramer action crime drama thriller joeygazelle olegyugorsky teresagazelle ice hockey racism pedophile throat slitting shot in the stomach head blown off police investigation pistol whip shot in the shoulder child uses gun ankle holster breaking finger
24747,Bobby Jones: Stroke of Genius,rowdyherrington drama bobbyjones marymalonejones walterhagen sport
58048,Shanghai Surprise,jimgoddard adventure gloriatatlock glendonwasey walterfaraday
1491,The Illusionist,neilburger fantasy drama thriller romance eisenheim sophie inspectoruhl magic princess love rivalry vienna austria crown prince duchess supernatural power childhood sweetheart vienna
2989,Roar,noelmarshall adventure thriller madeleine melanie jerry africa lion elephant vegetarian leopard tiger zebra wildlife independent film jungle blood exploitation film animal attack wildlife reserve wildlife conservation
10629,Veronica Guerin,joelschumacher drama crime thriller veronicaguerin johngilligan johntraynor journalism police drug scene murder drug lord
255343,Escobar: Paradise Lost,andreadistefano thriller romance pabloescobar nick dylan surfer murder murderer columbia telephone conversation
4723,Southland Tales,richardkelly action adventure comedy drama sciencefiction thriller boxersantaros rolandtaverner krystanow suicide brother brother relationship spy prophecy middle east screenwriter terrorist wife husband relationship nevada amnesia allegory mass murder kidnapping blackmail riot evacuation afghanistan time travel undercover agent marxism politics politician smuggling twin brother movie in movie murder surrealism balloon interracial relationship anti conformity end of the world conspiracy metaphysics memory search dirty cop apocalypse los angeles terrorism paradox cult film doomsday near future alternate reality split personality big corporation mother son relationship no opening credits north korea doppelganger government corruption southern california alternate timeline karma environmental issue world war iii mysterious past absurdism fourth dimension santa monica california
10800,Dragon Hunters,guillaumeivernel arthurqwak animation family lian-chu gwizdo leseigneurarnold destroy future world supremacy best friend dragon doomsday
25763,Damnation Alley,jacksmight action adventure sciencefiction tanner maj.eugenedenton janice based on novel future post-apocalyptic war cockroach motorcycle scorpion post nuclear battle for survival
79694,The Apparition,toddlincoln horror thriller kelly bencurtis patrick experiment supernatural paranormal haunting disappearance fear ghost
4032,My Girl,howardzieff comedy drama family vadasultenfuss thomasj.sennett harrysultenfuss neighbor child killed by animal writing class makeup artist bee sting camper cosmetologist tree climbing death in childbirth tuba motor home bee attack
18615,Fur: An Imaginary Portrait of Diane Arbus,stevenshainberg drama mystery romance dianearbus lionelsweeney allanarbus photographer biography hair werewolf hypertrichosis freak
10673,Wall Street,oliverstone crime drama budfox gordongekko carlfox power fraud broker wall street finances lawyer union millionaire stock broker
4584,Sense and Sensibility,anglee drama romance mariannedashwood elinordashwood edwardferrars bowling based on novel servant country life jane austen inheritance military officer period drama rainstorm horse and carriage decorum
2977,Becoming Jane,julianjarrold drama romance janeausten tomlefroy mrs.austen england judge irland new love empowerment country life future letter law lovers creativity sister author family
10760,Sydney White,joenussbaum comedy sydneywhite rachelwitchburn tylerprince college romance sorority student snow white young adult modern fairy tale
11093,House of Sand and Fog,vadimperelman drama kathy behrani lester san francisco immigrant house intimidation iranian
207,Dead Poets Society,peterweir drama johnkeating toddanderson neilperry individual philosophy poetry shakespeare professor literature friendship filmes focados em um professor
8467,Dumb and Dumber,bobbyfarrelly peterfarrelly comedy lloydchristmas harrydune maryswanson gas station motel utah stupidity pill prank cigar smoking violence criminal fired from the job clumsiness stepmother stepdaughter relationship sitting on a toilet aspen colorado parakeet defecation scooter hotel suite endangered species foolish laxative
639,When Harry Met Sally...,robreiner comedy romance drama sallyalbright harryburns marie new york wife husband relationship restaurant platonic love orgasm friendship male female relationship
24226,The Verdict,sidneylumet drama frankgalvin laurafischer mickeymorrissey boston court malpractice alcoholic courtroom defense attorney
9285,Road Trip,toddphillips comedy adventure joshparker e.l. bethwagner female nudity sex sexism sperm bank erection blonde road trip sorority politically incorrect pot smoking teen movie teen sex comedy cross country political stoner sperm donor school bus losing money male virgin horniness dorm room sex tape young adult
14709,Varsity Blues,brianrobbins comedy drama romance jonathan'mox'moxon julesharbor coachbudkilmer american football small town texas cheerleader sport party high school sports police car american football star the big game
74643,The Artist,michelhazanavicius drama comedy romance georgevalentin peppymiller alzimmer film producer film history movie studio hollywood dog mustache hollywoodland silent film marquee terrier movie star flapper silent film star
13788,The Unborn,davids.goyer horror thriller mystery caseybeldon rabbisendak romy
83666,Moonrise Kingdom,wesanderson comedy drama romance captainsharp scoutmasterward sam new england first love eye patch search party devastation pen pal handkerchief child smoking small town sheriff the color red the color blue boy scouts sand dancing meet cute boy scouts leader pipe smoking duringcreditsstinger
10781,The Texas Chainsaw Massacre: The Beginning,jonathanliebesman horror chrissie dean bailey mass murder planned murder chain saw sadism knife psychopath prequel murder gore serial killer blood leatherface slaughterhouse slasher chainsaw torture cruelty series of murders violence cannibal severed foot severed hand
318850,The Young Messiah,cyrusnowrasteh drama jesus mary joseph egypt jesus christ gospel christian journey biblical
13908,The Master of Disguise,perryandelinblake comedy family pistachiodisguisey devlinbowman jenniferbaker aftercreditsstinger duringcreditsstinger
1417,Pan's Labyrinth,guillermodeltoro fantasy drama war ofelia mercedes capitánvidal spain resistance servant anti hero fairy fairy tale franco regime army princess love woods king hiding labyrinth mythological
39180,See Spot Run,johnwhitesell action comedy family murdoch gordon stephanie dog
16161,Baby Boy,johnsingleton crime drama romance josephsummers yvette sweetpea single parent intolerance condom bootlegger fistfight step father womanizer thief domestic violence gunfight los angeles physical abuse ex-con selfishness passive aggression fatherhood convicted felon south central l.a.
49950,The Roommate,christiane.christiansen thriller drama horror saramatthews rebeccaevans stephen jealousy roommate obsession campus love murder freshman student los angeles medication violence boyfriend design resentment
10956,Joe Dirt,denniegordon mystery adventure comedy romance drama joedirt brandy zanderkelly parents kids relationship loss of parents looking for  birth parents meteorite janitor   woman director
